ImageId,CompanyId,ShareLevel
2333672,51,1
2333673,51,1
2333674,51,1
2333675,51,1
2333676,51,1
2333677,51,1
2333679,51,1
2333680,51,1
2333682,51,1
2334196,51,1
2334235,51,1
2334243,51,1
2334264,51,1
2334294,51,1
2334295,51,1
2334303,51,1
2334306,51,1
2334528,51,1
2334537,51,1
2334788,51,1
2334789,51,1
2334790,51,1
2334791,51,1
2334792,51,1
2334795,51,1
2334798,51,1
2334799,51,1
2334806,51,1
2334807,51,1
2334815,51,1
2334816,51,1
2334817,51,1
2334818,51,1
2334819,51,1
2334820,51,1
2334821,51,1
2334822,51,1
2334824,51,1
2334829,51,1
2334832,51,1
2334839,51,1
2334844,51,1
2334852,51,1
2334853,51,1
2334854,51,1
2334855,51,1
2334857,51,1
2334859,51,1
2334860,51,1
2334861,51,1
2334862,51,1
2334863,51,1
2334864,51,1
2334865,51,1
2334866,51,1
2334867,51,1
2334870,51,1
2334871,51,1
2334876,51,1
2334877,51,1
2334878,51,1
2334885,51,1
2334887,51,1
2334889,51,1
2334890,51,1
2334891,51,1
2334892,51,1
2334893,51,1
2334894,51,1
2334895,51,1
2334896,51,1
2334897,51,1
2334898,51,1
2334900,51,1
2334901,51,1
2334902,51,1
2334907,51,1
2334908,51,1
2334909,51,1
2334910,51,1
2334911,51,1
2334912,51,1
2334914,51,1
2334916,51,1
2334917,51,1
2334918,51,1
2334919,51,1
2334920,51,1
2334921,51,1
2334923,51,1
2334924,51,1
2334927,51,1
2334928,51,1
2334929,51,1
2334931,51,1
2334932,51,1
2334933,51,1
2334939,51,1
2334940,51,1
2334941,51,1
2334942,51,1
2334952,51,1
2335251,51,1
2335373,51,1
2335502,51,1
2335503,51,1
2335504,51,1
2335507,51,1
2335508,51,1
2335512,51,1
2335513,51,1
2335514,51,1
2335515,51,1
2335516,51,1
2335517,51,1
2335519,51,1
2335520,51,1
2335543,51,1
2338440,51,1
2338445,51,1
2338446,51,1
2338453,51,1
2338454,51,1
2338455,51,1
2338456,51,1
2338460,51,1
2338478,51,1
2338479,51,1
2338480,51,1
2338481,51,1
2338729,51,1
2338730,51,1
2338732,51,1
2338733,51,1
2338734,51,1
2338735,51,1
2338736,51,1
2338737,51,1
2338746,51,1
2338754,51,1
2338755,51,1
2338756,51,1
2338757,51,1
2338758,51,1
2338759,51,1
2338763,51,1
2338764,51,1
2338765,51,1
2338766,51,1
2338767,51,1
2338768,51,1
2338769,51,1
2338772,51,1
2338773,51,1
2338774,51,1
2338777,51,1
2338778,51,1
2338779,51,1
2338780,51,1
2338783,51,1
2338784,51,1
2338785,51,1
2338787,51,1
2338788,51,1
2338791,51,1
2338792,51,1
2338798,51,1
2338799,51,1
2338801,51,1
2338802,51,1
2338803,51,1
2338804,51,1
2338805,51,1
2338806,51,1
2338807,51,1
2338810,51,1
2338811,51,1
2338812,51,1
2338814,51,1
2338817,51,1
2338818,51,1
2338819,51,1
2338820,51,1
2338935,51,1
2338959,51,1
2338960,51,1
2339203,51,1
2339204,51,1
2339205,51,1
2339208,51,1
2339209,51,1
2339210,51,1
2339212,51,1
2339213,51,1
2339214,51,1
2339215,51,1
2339216,51,1
2339217,51,1
2339218,51,1
2339219,51,1
2339220,51,1
2339221,51,1
2339223,51,1
2339224,51,1
2339226,51,1
2339227,51,1
2339228,51,1
2339229,51,1
2339230,51,1
2339231,51,1
2339232,51,1
2339233,51,1
2339234,51,1
2339235,51,1
2339236,51,1
2339237,51,1
2339238,51,1
2339239,51,1
2339240,51,1
2339245,51,1
2339246,51,1
2339248,51,1
2339249,51,1
2339251,51,1
2339252,51,1
2339253,51,1
2339254,51,1
2339256,51,1
2339259,51,1
2339261,51,1
2339262,51,1
2339263,51,1
2339264,51,1
2339265,51,1
2339269,51,1
2339270,51,1
2339271,51,1
2339272,51,1
2339273,51,1
2339274,51,1
2339275,51,1
2339276,51,1
2339277,51,1
2339278,51,1
2339280,51,1
2339281,51,1
2339288,51,1
2339289,51,1
2339290,51,1
2339291,51,1
2339292,51,1
2339296,51,1
2339298,51,1
2339299,51,1
2339302,51,1
2339303,51,1
2339305,51,1
2339306,51,1
2339307,51,1
2339308,51,1
2339309,51,1
2339310,51,1
2339311,51,1
2339312,51,1
2339313,51,1
2339314,51,1
2339318,51,1
2339321,51,1
2339322,51,1
2339323,51,1
2339326,51,1
2339327,51,1
2339328,51,1
2339332,51,1
2339334,51,1
2339337,51,1
2339339,51,1
2339340,51,1
2339341,51,1
2339344,51,1
2339345,51,1
2339346,51,1
2339347,51,1
2339350,51,1
2339351,51,1
2339353,51,1
2339354,51,1
2339355,51,1
2339358,51,1
2339361,51,1
2339362,51,1
2339363,51,1
2339558,51,1
2339560,51,1
2339561,51,1
2339562,51,1
2339563,51,1
2339565,51,1
2339566,51,1
2339567,51,1
2339568,51,1
2339570,51,1
2339571,51,1
2339572,51,1
2339573,51,1
2339574,51,1
2339575,51,1
2339578,51,1
2339579,51,1
2339580,51,1
2339581,51,1
2339582,51,1
2339584,51,1
2339587,51,1
2339588,51,1
2339590,51,1
2339591,51,1
2339593,51,1
2339594,51,1
2339595,51,1
2339596,51,1
2339597,51,1
2339598,51,1
2339599,51,1
2339600,51,1
2339602,51,1
2339604,51,1
2339606,51,1
2339608,51,1
2339610,51,1
2339611,51,1
2339612,51,1
2339613,51,1
2339616,51,1
2339618,51,1
2339621,51,1
2339622,51,1
2339624,51,1
2339626,51,1
2339627,51,1
2339631,51,1
2339632,51,1
2339633,51,1
2339637,51,1
2339638,51,1
2339639,51,1
2339640,51,1
2339641,51,1
2339642,51,1
2339643,51,1
2339644,51,1
2339645,51,1
2339647,51,1
2339648,51,1
2339651,51,1
2339652,51,1
2339653,51,1
2339654,51,1
2339655,51,1
2339657,51,1
2339658,51,1
2339659,51,1
2339660,51,1
2339661,51,1
2339662,51,1
2339663,51,1
2339664,51,1
2339665,51,1
2339666,51,1
2339667,51,1
2339668,51,1
2339669,51,1
2339670,51,1
2339671,51,1
2339672,51,1
2339673,51,1
2339674,51,1
2339675,51,1
2339676,51,1
2339677,51,1
2339678,51,1
2339679,51,1
2339680,51,1
2339681,51,1
2339682,51,1
2339683,51,1
2339685,51,1
2339686,51,1
2339687,51,1
2339690,51,1
2339691,51,1
2339694,51,1
2339695,51,1
2340254,51,1
2340259,51,1
2340260,51,1
2340261,51,1
2340456,51,1
2340457,51,1
2340474,51,1
2340544,51,1
2340601,51,1
2340602,51,1
2340603,51,1
2340604,51,1
2340605,51,1
2340606,51,1
2340607,51,1
2340609,51,1
2340610,51,1
2340611,51,1
2340612,51,1
2340613,51,1
2340614,51,1
2340615,51,1
2340618,51,1
2340640,51,1
2340641,51,1
2340642,51,1
2340643,51,1
2340645,51,1
2340646,51,1
2340647,51,1
2340747,51,1
2340750,51,1
2340751,51,1
2340752,51,1
2340753,51,1
2340754,51,1
2340760,51,1
2340761,51,1
2340762,51,1
2340763,51,1
2340764,51,1
2340765,51,1
2340766,51,1
2340767,51,1
2340769,51,1
2340771,51,1
2340772,51,1
2340773,51,1
2340774,51,1
2340775,51,1
2340777,51,1
2340778,51,1
2340779,51,1
2340780,51,1
2340781,51,1
2340782,51,1
2340783,51,1
2340784,51,1
2340786,51,1
2340789,51,1
2340790,51,1
2340793,51,1
2340794,51,1
2340795,51,1
2340796,51,1
2340798,51,1
2340799,51,1
2340800,51,1
2340803,51,1
2340804,51,1
2340805,51,1
2340806,51,1
2340808,51,1
2340809,51,1
2340811,51,1
2340812,51,1
2340813,51,1
2340815,51,1
2340816,51,1
2340817,51,1
2340818,51,1
2340819,51,1
2340820,51,1
2340822,51,1
2340823,51,1
2340824,51,1
2340825,51,1
2340826,51,1
2340827,51,1
2340828,51,1
2348748,38,1
2349161,51,1
2349162,51,1
2349587,38,1
2354130,38,1
2383490,51,1
2383491,51,1
2383492,51,1
2383594,51,1
2384230,51,1
2384237,51,1
2384253,51,1
2384254,51,1
2386229,38,1
2386765,51,1
2386766,51,1
2391612,38,1
2392289,38,1
2395466,38,1
2395617,38,1
2395619,38,1
2418112,39,1
2421200,51,1
2421355,51,1
2421368,51,1
2421369,51,1
2421370,51,1
2423238,51,1
2423241,51,1
2423242,51,1
2423536,51,1
2423537,51,1
2804823,51,1
2841408,51,1
2841409,51,1
2857708,51,1
2857908,51,1
2863067,51,1
2863070,51,1
2863110,51,1
2863111,51,1
2863112,51,1
2863113,51,1
2863114,51,1
2863115,51,1
2863116,51,1
2863117,51,1
2863118,51,1
2863119,51,1
2863120,51,1
2863121,51,1
2863122,51,1
2863123,51,1
2863124,51,1
2863125,51,1
2863126,51,1
2863542,51,1
2863550,51,1
2863715,51,1
2864258,51,1
2872315,51,1
2872316,51,1
2872317,51,1
2872318,51,1
2872319,51,1
2872320,51,1
2872321,51,1
2872674,51,1
2872675,51,1
2872677,51,1
2873808,51,1
2875177,51,1
388234,51,1
388911,51,1
914146,51,1
914147,51,1
914148,51,1
914150,51,1
914151,51,1
914152,51,1
914153,51,1
914154,51,1
917563,51,1
926128,51,1
926129,51,1
926130,51,1
926132,51,1
926133,51,1
926134,51,1
926135,51,1
926136,51,1
926137,51,1
926138,51,1
926140,51,1
926141,51,1
926144,51,1
935089,51,1
935090,51,1
935091,51,1
1452085,51,1
1452086,51,1
1452157,51,1
1452446,51,1
1452703,51,1
1700926,51,1
1708507,51,1
1728020,51,1
1728090,51,1
1743398,51,1
1760035,51,1
1760054,51,1
1760055,51,1
1793761,51,1
1793762,51,1
1794125,51,1
1794379,51,1
1846421,51,1
1846454,51,1
1846470,51,1
1879520,51,1
1882845,51,1
1882846,51,1
1882848,51,1
1882849,51,1
1884324,51,1
1896902,51,1
1898129,51,1
1899250,51,1
1899251,51,1
1899255,51,1
1899256,51,1
1899409,51,1
1899772,51,1
1911370,51,1
1911373,51,1
1911376,51,1
1911379,51,1
1912844,51,1
1912848,51,1
1916765,51,1
1916766,51,1
1916768,51,1
1916769,51,1
1916770,51,1
1916771,51,1
1916773,51,1
1916802,51,1
1916811,51,1
1916812,51,1
1916813,51,1
1916814,51,1
1916815,51,1
1916816,51,1
1916848,51,1
1916849,51,1
1917613,51,1
1917614,51,1
1918076,51,1
1918077,51,1
1918078,51,1
1918087,51,1
1918090,51,1
1918114,51,1
1918123,51,1
1918543,51,1
1918544,51,1
1918545,51,1
1918546,51,1
1918547,51,1
1923445,51,1
1923446,51,1
1924124,51,1
1924597,51,1
1924598,51,1
1935340,51,1
1935345,51,1
1935367,51,1
1935836,51,1
1936204,51,1
1936205,51,1
1936206,51,1
1936589,51,1
1936590,51,1
1936592,51,1
1936817,51,1
1936831,51,1
1936832,51,1
1937230,51,1
1937703,51,1
1937896,51,1
1939327,51,1
1939329,51,1
1939331,51,1
1939333,51,1
1939360,51,1
1939578,51,1
1939579,51,1
1939605,51,1
1939705,51,1
1939706,51,1
1939707,51,1
1939716,51,1
1939717,51,1
1939742,51,1
1939747,51,1
1939750,51,1
1939760,51,1
1939762,51,1
1939763,51,1
1939766,51,1
1939767,51,1
1939769,51,1
1939780,51,1
1939786,51,1
1939787,51,1
1939788,51,1
1939798,51,1
1939800,51,1
1939812,51,1
1939819,51,1
1939836,51,1
1939837,51,1
1939840,51,1
1939987,51,1
1940029,51,1
1940030,51,1
1940031,51,1
1940510,51,1
1940511,51,1
1940512,51,1
1940514,51,1
1940515,51,1
1940517,51,1
1940522,51,1
1940525,51,1
1940530,51,1
1940532,51,1
1940565,51,1
1940575,51,1
1940576,51,1
1940582,51,1
1940585,51,1
1940587,51,1
1940670,51,1
1940914,51,1
1940915,51,1
1940922,51,1
1940944,51,1
1940945,51,1
1940946,51,1
1940947,51,1
1940948,51,1
1940950,51,1
1940951,51,1
1940962,51,1
1941352,51,1
1942018,51,1
1944519,51,1
1944527,51,1
1944533,51,1
1944534,51,1
1944535,51,1
1944537,51,1
1944538,51,1
1944540,51,1
1944541,51,1
1944543,51,1
1944544,51,1
1944547,51,1
1944548,51,1
1944549,51,1
1944551,51,1
1944552,51,1
1945050,51,1
1946489,51,1
1946491,51,1
1946492,51,1
1946495,51,1
1946500,51,1
1946501,51,1
1946502,51,1
1946503,51,1
1946504,51,1
1946505,51,1
1946510,51,1
1947519,51,1
1947591,51,1
1947977,51,1
1947978,51,1
1947979,51,1
1947980,51,1
1947985,51,1
1947986,51,1
1949548,51,1
1949549,51,1
1949555,51,1
1949571,51,1
1949575,51,1
1949583,51,1
1949587,51,1
1949589,51,1
1949880,51,1
1949905,51,1
1949964,51,1
1950114,51,1
1951752,51,1
1951876,51,1
1951915,51,1
1951965,51,1
1952004,51,1
1952027,51,1
1952029,51,1
1952069,51,1
1952154,51,1
1952155,51,1
1952157,51,1
1952213,51,1
1952761,51,1
1952860,51,1
1952865,51,1
1952868,51,1
1952882,51,1
1953210,51,1
1953230,51,1
1953231,51,1
1953382,51,1
1953800,51,1
1953845,51,1
1953876,51,1
1953896,51,1
1953898,51,1
1954014,51,1
1954016,51,1
1954023,51,1
1954176,51,1
1954183,51,1
1954191,51,1
1954194,51,1
1954320,51,1
1954321,51,1
1954869,51,1
1954929,51,1
1955615,51,1
1955617,51,1
1955629,51,1
1955630,51,1
1955631,51,1
1955777,51,1
1955781,51,1
1955960,51,1
1956004,51,1
1956005,51,1
1956006,51,1
1956065,51,1
1956098,51,1
1956193,51,1
1956243,51,1
1956244,51,1
1956245,51,1
1956247,51,1
1956416,51,1
1956418,51,1
1956419,51,1
1956761,51,1
1959712,51,1
1959720,51,1
1959721,51,1
1959722,51,1
1959724,51,1
1959738,51,1
1959788,51,1
1959839,51,1
1959906,51,1
1960176,51,1
1960184,51,1
1960195,51,1
1960223,51,1
1960224,51,1
1960225,51,1
1960247,51,1
1960248,51,1
1960267,51,1
1960268,51,1
1960277,51,1
1960278,51,1
1960320,51,1
1960327,51,1
1960354,51,1
1960501,51,1
1960507,51,1
1960509,51,1
1960511,51,1
1960512,51,1
1960527,51,1
1960530,51,1
1960537,51,1
1960543,51,1
1960564,51,1
1960583,51,1
1960613,51,1
1960658,51,1
1960659,51,1
1960660,51,1
1960670,51,1
1960773,51,1
1960774,51,1
1960775,51,1
1960780,51,1
1960789,51,1
1960823,51,1
1960824,51,1
1960841,51,1
1960842,51,1
1960844,51,1
1960845,51,1
1960858,51,1
1960861,51,1
1960862,51,1
1960893,51,1
1961037,51,1
1961420,51,1
1961422,51,1
1961439,51,1
1962021,51,1
1962023,51,1
1962026,51,1
1962027,51,1
1962031,51,1
1962032,51,1
1962034,51,1
1962040,51,1
1962041,51,1
1962042,51,1
1962044,51,1
1962045,51,1
1962046,51,1
1962047,51,1
1962048,51,1
1962049,51,1
1962057,51,1
1962058,51,1
1962060,51,1
1962066,51,1
1962067,51,1
1962068,51,1
1962069,51,1
1962071,51,1
1962080,51,1
1962081,51,1
1962082,51,1
1962083,51,1
1962084,51,1
1962085,51,1
1962086,51,1
1962087,51,1
1962088,51,1
1962089,51,1
1962090,51,1
1962095,51,1
1962101,51,1
1962275,51,1
1962276,51,1
1962277,51,1
1962281,51,1
1962282,51,1
1962283,51,1
1962285,51,1
1962286,51,1
1962287,51,1
1962938,51,1
1962952,51,1
1963482,51,1
1963488,51,1
1963491,51,1
1963493,51,1
1963495,51,1
1963496,51,1
1963497,51,1
1963522,51,1
1963523,51,1
1963524,51,1
1963526,51,1
1963528,51,1
1963533,51,1
1963546,51,1
1963556,51,1
1963558,51,1
1963572,51,1
1963576,51,1
1963638,51,1
1963643,51,1
1963657,51,1
1963665,51,1
1963672,51,1
1963678,51,1
1963684,51,1
1963686,51,1
1963688,51,1
1963689,51,1
1963690,51,1
1963691,51,1
1963692,51,1
1963693,51,1
1963694,51,1
1963695,51,1
1963697,51,1
1963701,51,1
1963702,51,1
1963703,51,1
1963710,51,1
1963711,51,1
1963714,51,1
1963715,51,1
1963717,51,1
1963718,51,1
1963737,51,1
1963746,51,1
1963807,51,1
1963808,51,1
1963810,51,1
1963842,51,1
1963858,51,1
1963998,51,1
1964007,51,1
1964021,51,1
1964048,51,1
1964108,51,1
1964216,51,1
1964297,51,1
1964321,51,1
1964327,51,1
1964328,51,1
1964341,51,1
1964348,51,1
1964377,51,1
1964395,51,1
1964396,51,1
1964397,51,1
1964495,51,1
1964520,51,1
1964528,51,1
1964529,51,1
1964530,51,1
1964553,51,1
1964554,51,1
1964556,51,1
1964564,51,1
1964565,51,1
1964566,51,1
1964569,51,1
1964570,51,1
1964633,51,1
1964634,51,1
1964639,51,1
1964640,51,1
1964658,51,1
1964675,51,1
1964776,51,1
1964849,51,1
1964852,51,1
1964853,51,1
1964854,51,1
1964855,51,1
1964857,51,1
1964859,51,1
1964860,51,1
1964914,51,1
1964916,51,1
1964917,51,1
1964918,51,1
1964919,51,1
1964954,51,1
1964955,51,1
1964972,51,1
1964977,51,1
1964978,51,1
1964983,51,1
1964988,51,1
1964990,51,1
1964991,51,1
1964992,51,1
1965040,51,1
1965054,51,1
1965061,51,1
1965063,51,1
1965065,51,1
1965067,51,1
1965070,51,1
1965071,51,1
1965072,51,1
1965073,51,1
1965074,51,1
1965075,51,1
1965077,51,1
1965087,51,1
1965092,51,1
1965093,51,1
1965094,51,1
1965095,51,1
1965259,51,1
1965260,51,1
1965263,51,1
1965264,51,1
1965268,51,1
1965272,51,1
1965275,51,1
1965277,51,1
1965280,51,1
1965282,51,1
1965284,51,1
1965288,51,1
1965398,51,1
1965432,51,1
1965433,51,1
1965434,51,1
1965435,51,1
1965437,51,1
1965473,51,1
1965478,51,1
1965479,51,1
1965483,51,1
1965506,51,1
1965550,51,1
1965552,51,1
1965559,51,1
1965560,51,1
1965561,51,1
1965568,51,1
1965608,51,1
1965609,51,1
1965613,51,1
1965614,51,1
1965769,51,1
1965787,51,1
1966045,51,1
1966062,51,1
1966063,51,1
1966068,51,1
1966072,51,1
1966080,51,1
1966082,51,1
1966087,51,1
1966088,51,1
1966091,51,1
1966092,51,1
1966318,51,1
1966330,51,1
1966333,51,1
1966334,51,1
1966337,51,1
1966338,51,1
1966340,51,1
1966341,51,1
1966342,51,1
1966344,51,1
1966345,51,1
1966370,51,1
1966371,51,1
1966373,51,1
1966374,51,1
1966375,51,1
1966376,51,1
1966378,51,1
1966380,51,1
1966381,51,1
1966387,51,1
1966388,51,1
1966393,51,1
1967140,51,1
1967226,51,1
1967237,51,1
1967263,51,1
1968504,51,1
1968719,51,1
1968722,51,1
1968724,51,1
1968728,51,1
1968730,51,1
1968731,51,1
1968732,51,1
1968733,51,1
1968768,51,1
1968770,51,1
1968773,51,1
1968776,51,1
1968777,51,1
1968779,51,1
1968780,51,1
1968781,51,1
1968782,51,1
1968785,51,1
1968798,51,1
1969122,51,1
1969123,51,1
1969124,51,1
1969125,51,1
1969126,51,1
1969127,51,1
1969129,51,1
1969130,51,1
2340829,51,1
2340830,51,1
2340831,51,1
2340832,51,1
2340833,51,1
2340834,51,1
2340835,51,1
2340836,51,1
2340837,51,1
2340839,51,1
2340844,51,1
2340845,51,1
2340846,51,1
2340847,51,1
2340852,51,1
2340853,51,1
2340857,51,1
2340858,51,1
2340859,51,1
2340862,51,1
2340882,51,1
2340894,51,1
2343641,51,1
2343643,51,1
2343644,51,1
2343770,51,1
2343816,51,1
2343851,51,1
2343856,51,1
2343857,51,1
2343858,51,1
2343862,51,1
2358220,51,1
2359890,51,1
2359914,51,1
2362555,51,1
2362556,51,1
2362557,51,1
2362558,51,1
2362559,51,1
2362565,51,1
2362566,51,1
2362567,51,1
2362573,51,1
2362575,51,1
2363322,51,1
2364225,51,1
2364227,51,1
2364233,51,1
2364234,51,1
2364235,51,1
2364236,51,1
2364237,51,1
2364240,51,1
2364243,51,1
2364245,51,1
2364246,51,1
2364247,51,1
2364253,51,1
2364254,51,1
2364255,51,1
2364256,51,1
2364257,51,1
2364258,51,1
2364260,51,1
2364261,51,1
2364262,51,1
2364263,51,1
2364264,51,1
2364265,51,1
2364266,51,1
2364267,51,1
2364395,51,1
2364407,51,1
2364414,51,1
2364415,51,1
2364416,51,1
2364417,51,1
2364418,51,1
2364419,51,1
2364423,51,1
2364428,51,1
2364430,51,1
2364435,51,1
2364439,51,1
2364440,51,1
2364441,51,1
2364443,51,1
2364444,51,1
2364447,51,1
2364448,51,1
2364449,51,1
2364450,51,1
2364456,51,1
2364458,51,1
2364459,51,1
2364461,51,1
2364462,51,1
2364463,51,1
2364464,51,1
2364465,51,1
2364468,51,1
2364469,51,1
2364471,51,1
2364472,51,1
2364481,51,1
2364486,51,1
2364487,51,1
2364488,51,1
2364489,51,1
2364490,51,1
2364492,51,1
2364494,51,1
2364497,51,1
2364517,51,1
2364518,51,1
2364524,51,1
2364525,51,1
2364527,51,1
2364528,51,1
2364529,51,1
2364562,51,1
2364849,51,1
2364850,51,1
2364851,51,1
2364854,51,1
2364856,51,1
2364987,51,1
2364991,51,1
2364996,51,1
2365001,51,1
2365003,51,1
2365004,51,1
2365005,51,1
2365077,51,1
2365083,51,1
2365088,51,1
2365094,51,1
2365095,51,1
2365096,51,1
2365097,51,1
2365099,51,1
2365102,51,1
2365103,51,1
2365109,51,1
2365114,51,1
2365115,51,1
2365117,51,1
2365118,51,1
2365119,51,1
2365120,51,1
2365122,51,1
2365123,51,1
2365128,51,1
2365129,51,1
2365131,51,1
2365134,51,1
2365137,51,1
2365140,51,1
2366616,51,1
2371896,51,1
2372776,51,1
2373482,51,1
2377282,51,1
2377283,51,1
2377284,51,1
2377285,51,1
2377286,51,1
2377287,51,1
2377288,51,1
2379778,51,1
2381620,51,1
2381621,51,1
2381622,51,1
2383495,51,1
2386761,51,1
2386762,51,1
2386763,51,1
2386767,51,1
2419523,51,1
2419524,51,1
2422982,51,1
2423063,51,1
2425356,51,1
2426034,51,1
2426038,51,1
2428402,51,1
2430355,51,1
2430360,51,1
2440416,51,1
2690651,51,1
2721780,51,1
2799793,51,1
2799794,51,1
2799796,51,1
2801030,51,1
2816053,51,1
2816070,51,1
2816169,51,1
2816170,51,1
2816173,51,1
2816175,51,1
2838605,51,1
2841355,51,1
2844101,51,1
2844635,51,1
2846158,51,1
2847797,51,1
2847802,51,1
2847894,51,1
2848382,51,1
2848388,51,1
2848389,51,1
2848487,51,1
2848816,51,1
2848829,51,1
2849656,51,1
2849657,51,1
2849658,51,1
2849825,51,1
2850122,51,1
2850123,51,1
2850308,51,1
2851930,51,1
2851931,51,1
2852164,51,1
2852166,51,1
2852169,51,1
2852203,51,1
2852204,51,1
2852209,51,1
2852210,51,1
2852211,51,1
2852213,51,1
2852214,51,1
2852215,51,1
2852216,51,1
2852218,51,1
2852219,51,1
2852220,51,1
2852224,51,1
2852349,51,1
2852351,51,1
2852361,51,1
2853143,51,1
2853144,51,1
2853145,51,1
2853149,51,1
2853150,51,1
2853151,51,1
2853153,51,1
2853155,51,1
2853156,51,1
2853157,51,1
2853158,51,1
2853160,51,1
2853162,51,1
2853163,51,1
2853164,51,1
2853168,51,1
2853170,51,1
2853172,51,1
2853173,51,1
2853174,51,1
2853177,51,1
2853179,51,1
2853181,51,1
2853182,51,1
2853184,51,1
2853185,51,1
2853188,51,1
2853190,51,1
2853192,51,1
2853193,51,1
2853194,51,1
2853195,51,1
2853196,51,1
2853197,51,1
2853198,51,1
2853199,51,1
2853200,51,1
2853201,51,1
2853203,51,1
2853205,51,1
2853207,51,1
2853209,51,1
2853210,51,1
2853211,51,1
2853213,51,1
2853214,51,1
2853220,51,1
2853223,51,1
2853224,51,1
2853227,51,1
2853229,51,1
2853230,51,1
2853232,51,1
2853233,51,1
2853234,51,1
2853236,51,1
2853239,51,1
2853243,51,1
2853244,51,1
2853245,51,1
2853246,51,1
2853248,51,1
2853250,51,1
2853251,51,1
2853253,51,1
2853254,51,1
2853256,51,1
2853257,51,1
2853258,51,1
2853259,51,1
2853260,51,1
2853262,51,1
2853263,51,1
2853264,51,1
2853265,51,1
2853267,51,1
2853270,51,1
2853271,51,1
2853272,51,1
2853274,51,1
2853275,51,1
2853276,51,1
2853279,51,1
2853282,51,1
2853283,51,1
2853284,51,1
2853285,51,1
2853286,51,1
2853287,51,1
2853288,51,1
2853289,51,1
2853290,51,1
2853291,51,1
2853292,51,1
2853293,51,1
2853389,51,1
2853390,51,1
2853391,51,1
2853392,51,1
2853393,51,1
2853394,51,1
2853399,51,1
2853401,51,1
2853402,51,1
2853403,51,1
2853405,51,1
2853406,51,1
2853407,51,1
2853410,51,1
2853411,51,1
2853414,51,1
2853415,51,1
2853417,51,1
2853418,51,1
2853419,51,1
2854439,51,1
2854444,51,1
2855606,51,1
2856783,51,1
2856977,51,1
2856978,51,1
2857705,51,1
2859547,51,1
2866925,51,1
2866927,51,1
2870633,51,1
2873442,51,1
2873809,51,1
1969131,51,1
1969132,51,1
1969133,51,1
1969134,51,1
1969135,51,1
1969136,51,1
1969137,51,1
1969138,51,1
1969139,51,1
1969140,51,1
1969141,51,1
1969145,51,1
1969149,51,1
1969150,51,1
1969152,51,1
1969154,51,1
1969157,51,1
1969159,51,1
1969160,51,1
1969164,51,1
1969165,51,1
1969167,51,1
1969171,51,1
1969172,51,1
1969178,51,1
1969195,51,1
1969272,51,1
1969289,51,1
1969630,51,1
1969631,51,1
1969642,51,1
1969657,51,1
1969802,51,1
1969816,51,1
1969817,51,1
1969819,51,1
1969823,51,1
1969825,51,1
1969870,51,1
1969903,51,1
1969904,51,1
1970027,51,1
1970144,51,1
1970145,51,1
1970146,51,1
1970147,51,1
1970148,51,1
1970149,51,1
1970154,51,1
1970155,51,1
1970156,51,1
1970161,51,1
1970164,51,1
1970167,51,1
1970168,51,1
1970169,51,1
1970170,51,1
1970171,51,1
1970172,51,1
1970173,51,1
1970174,51,1
1970384,51,1
1970385,51,1
1970386,51,1
1970387,51,1
1970389,51,1
1970390,51,1
1970391,51,1
1970392,51,1
1970393,51,1
1970394,51,1
1970395,51,1
1970396,51,1
1970397,51,1
1970400,51,1
1970401,51,1
1970402,51,1
1970403,51,1
1970404,51,1
1970405,51,1
1970406,51,1
1970407,51,1
1970408,51,1
1970409,51,1
1970410,51,1
1970440,51,1
1970442,51,1
1970443,51,1
1970445,51,1
1970446,51,1
1970447,51,1
1970448,51,1
1970449,51,1
1970450,51,1
1970451,51,1
1970452,51,1
1970453,51,1
1970462,51,1
1970468,51,1
1970469,51,1
1970473,51,1
1970474,51,1
1970475,51,1
1970476,51,1
1970477,51,1
1970478,51,1
1970480,51,1
1970481,51,1
1970482,51,1
1970483,51,1
1970484,51,1
1970485,51,1
1970491,51,1
1970493,51,1
1970495,51,1
1970496,51,1
1970498,51,1
1970499,51,1
1970629,51,1
1970630,51,1
1970632,51,1
1970633,51,1
1970635,51,1
1970636,51,1
1970641,51,1
1970642,51,1
1970649,51,1
1970650,51,1
1970651,51,1
1970652,51,1
1970653,51,1
1970654,51,1
1970655,51,1
1970656,51,1
1970659,51,1
1970661,51,1
1970663,51,1
1970664,51,1
1970667,51,1
1970668,51,1
1970669,51,1
1970670,51,1
1970673,51,1
1970674,51,1
1970676,51,1
1970677,51,1
1970678,51,1
1970679,51,1
1970680,51,1
1970681,51,1
1970683,51,1
1970685,51,1
1970686,51,1
1970687,51,1
1970688,51,1
1970689,51,1
1970691,51,1
1970692,51,1
1970693,51,1
1970694,51,1
1970695,51,1
1970696,51,1
1970700,51,1
1970704,51,1
1970705,51,1
1970706,51,1
1970707,51,1
1970709,51,1
1970719,51,1
1970723,51,1
1970724,51,1
1970728,51,1
1970732,51,1
1970736,51,1
1970738,51,1
1970742,51,1
1970748,51,1
1970754,51,1
1970755,51,1
1970759,51,1
1970761,51,1
1970765,51,1
1970768,51,1
1970769,51,1
1970770,51,1
1970771,51,1
1970789,51,1
1970790,51,1
1970791,51,1
1970793,51,1
1970794,51,1
1970795,51,1
1970802,51,1
1970840,51,1
1970841,51,1
1970843,51,1
